TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,52299,Mighty Silverweb Ring of Natures Touch,,ไอเทม,,
,52300,Mighty Silverweb Ring of Pummel,,ไอเทม,,
,52301,Mighty Silverweb Ring of Quick Strike,,ไอเทม,,
,52302,Mighty Silverweb Ring of Longshot,,ไอเทม,,
,52303,Majestic Silverweb Ring of Fire Bolt,,ไอเทม,,
,52304,Majestic Silverweb Ring of Ice Shards,,ไอเทม,,
,52305,Majestic Silverweb Ring of Lightning Strike,,ไอเทม,,
,52306,Majestic Silverweb Ring of Natures Touch,,ไอเทม,,
,52307,Majestic Silverweb Ring of Pummel,,ไอเทม,,
,52308,Majestic Silverweb Ring of Quick Strike,,ไอเทม,,
,52309,Majestic Silverweb Ring of Longshot,,ไอเทม,,
,52310,Royal Silverweb Ring of Fire Bolt,,ไอเทม,,
,52311,Royal Silverweb Ring of Ice Shards,,ไอเทม,,
,52312,Royal Silverweb Ring of Lightning Strike,,ไอเทม,,
,52313,Royal Silverweb Ring of Natures Touch,,ไอเทม,,
,52314,Royal Silverweb Ring of Pummel,,ไอเทม,,
,52315,Royal Silverweb Ring of Quick Strike,,ไอเทม,,
,52316,Royal Silverweb Ring of Longshot,,ไอเทม,,
,52317,Imperial Silverweb Ring of Fire Bolt,,ไอเทม,,
,52318,Imperial Silverweb Ring of Ice Shards,,ไอเทม,,
,52319,Imperial Silverweb Ring of Lightning Strike,,ไอเทม,,
,52320,Imperial Silverweb Ring of Natures Touch,,ไอเทม,,
,52321,Imperial Silverweb Ring of Pummel,,ไอเทม,,
,52322,Imperial Silverweb Ring of Quick Strike,,ไอเทม,,
,52323,Imperial Silverweb Ring of Longshot,,ไอเทม,,
,52324,Godly Silverweb Ring of Fire Bolt,,ไอเทม,,
,52325,Godly Silverweb Ring of Ice Shards,,ไอเทม,,
,52326,Godly Silverweb Ring of Lightning Strike,,ไอเทม,,
,52327,Godly Silverweb Ring of Natures Touch,,ไอเทม,,
,52328,Godly Silverweb Ring of Pummel,,ไอเทม,,
,52329,Godly Silverweb Ring of Quick Strike,,ไอเทม,,
,52330,Godly Silverweb Ring of Longshot,,ไอเทม,,
,52331,Minor Silverweb Charm of Might,,ไอเทม,,
,52332,Minor Silverweb Charm of Chitin,,ไอเทม,,
,52333,Minor Silverweb Charm of Striking,,ไอเทม,,
,52334,Minor Silverweb Charm of Night,,ไอเทม,,
,52335,Minor Silverweb Charm of Needles,,ไอเทม,,
,52336,Minor Silverweb Charm of Farsight,,ไอเทม,,
,52337,Minor Silverweb Charm of Earth,,ไอเทม,,
,52338,Minor Silverweb Charm of Renewal,,ไอเทม,,
,52339,Minor Silverweb Charm of Elements,,ไอเทม,,
,52340,Minor Silverweb Charm of Shrouding,,ไอเทม,,
,52341,Lesser Silverweb Charm of Might,,ไอเทม,,
,52342,Lesser Silverweb Charm of Chitin,,ไอเทม,,
,52343,Lesser Silverweb Charm of Striking,,ไอเทม,,
,52344,Lesser Silverweb Charm of Night,,ไอเทม,,
,52345,Lesser Silverweb Charm of Needles,,ไอเทม,,
,52346,Lesser Silverweb Charm of Farsight,,ไอเทม,,
,52347,Lesser Silverweb Charm of Earth,,ไอเทม,,
,52348,Lesser Silverweb Charm of Renewal,,ไอเทม,,
,52349,Lesser Silverweb Charm of Elements,,ไอเทม,,
,52350,Lesser Silverweb Charm of Shrouding,,ไอเทม,,
,52351,Mystic Silverweb Charm of Might,,ไอเทม,,
,52352,Mystic Silverweb Charm of Chitin,,ไอเทม,,
,52353,Mystic Silverweb Charm of Striking,,ไอเทม,,
,52354,Mystic Silverweb Charm of Night,,ไอเทม,,
,52355,Mystic Silverweb Charm of Needles,,ไอเทม,,
,52356,Mystic Silverweb Charm of Farsight,,ไอเทม,,
,52357,Mystic Silverweb Charm of Earth,,ไอเทม,,
,52358,Mystic Silverweb Charm of Renewal,,ไอเทม,,
,52359,Mystic Silverweb Charm of Elements,,ไอเทม,,
,52360,Mystic Silverweb Charm of Shrouding,,ไอเทม,,
,52361,Greater Silverweb Charm of Might,,ไอเทม,,
,52362,Greater Silverweb Charm of Chitin,,ไอเทม,,
,52363,Greater Silverweb Charm of Striking,,ไอเทม,,
,52364,Greater Silverweb Charm of Night,,ไอเทม,,
,52365,Greater Silverweb Charm of Needles,,ไอเทม,,
,52366,Greater Silverweb Charm of Farsight,,ไอเทม,,
,52367,Greater Silverweb Charm of Earth,,ไอเทม,,
,52368,Greater Silverweb Charm of Renewal,,ไอเทม,,
,52369,Greater Silverweb Charm of Elements,,ไอเทม,,
,52370,Greater Silverweb Charm of Shrouding,,ไอเทม,,
,52371,Grand Silverweb Charm of Might,,ไอเทม,,
,52372,Grand Silverweb Charm of Chitin,,ไอเทม,,
,52373,Grand Silverweb Charm of Striking,,ไอเทม,,
,52374,Grand Silverweb Charm of Night,,ไอเทม,,
,52375,Grand Silverweb Charm of Needles,,ไอเทม,,
,52376,Grand Silverweb Charm of Farsight,,ไอเทม,,
,52377,Grand Silverweb Charm of Earth,,ไอเทม,,
,52378,Grand Silverweb Charm of Renewal,,ไอเทม,,
,52379,Grand Silverweb Charm of Elements,,ไอเทม,,
,52380,Grand Silverweb Charm of Shrouding,,ไอเทม,,
,52381,Mighty Silverweb Charm of Might,,ไอเทม,,
,52382,Mighty Silverweb Charm of Chitin,,ไอเทม,,
,52383,Mighty Silverweb Charm of Striking,,ไอเทม,,
,52384,Mighty Silverweb Charm of Night,,ไอเทม,,
,52385,Mighty Silverweb Charm of Needles,,ไอเทม,,
,52386,Mighty Silverweb Charm of Farsight,,ไอเทม,,
,52387,Mighty Silverweb Charm of Earth,,ไอเทม,,
,52388,Mighty Silverweb Charm of Renewal,,ไอเทม,,
,52389,Mighty Silverweb Charm of Elements,,ไอเทม,,
,52390,Mighty Silverweb Charm of Shrouding,,ไอเทม,,
,52391,Majestic Silverweb Charm of Might,,ไอเทม,,
,52392,Majestic Silverweb Charm of Chitin,,ไอเทม,,
,52393,Majestic Silverweb Charm of Striking,,ไอเทม,,
,52394,Majestic Silverweb Charm of Night,,ไอเทม,,
,52395,Majestic Silverweb Charm of Needles,,ไอเทม,,
,52396,Majestic Silverweb Charm of Farsight,,ไอเทม,,
,52397,Majestic Silverweb Charm of Earth,,ไอเทม,,
,52398,Majestic Silverweb Charm of Renewal,,ไอเทม,,
,52399,Majestic Silverweb Charm of Elements,,ไอเทม,,
,52400,Majestic Silverweb Charm of Shrouding,,ไอเทม,,
,52401,Royal Silverweb Charm of Might,,ไอเทม,,
,52402,Royal Silverweb Charm of Chitin,,ไอเทม,,
,52403,Royal Silverweb Charm of Striking,,ไอเทม,,
,52404,Royal Silverweb Charm of Night,,ไอเทม,,
,52405,Royal Silverweb Charm of Needles,,ไอเทม,,
,52406,Royal Silverweb Charm of Farsight,,ไอเทม,,
,52407,Royal Silverweb Charm of Earth,,ไอเทม,,
,52408,Royal Silverweb Charm of Renewal,,ไอเทม,,
,52409,Royal Silverweb Charm of Elements,,ไอเทม,,
,52410,Royal Silverweb Charm of Shrouding,,ไอเทม,,
,52411,Imperial Silverweb Charm of Might,,ไอเทม,,
,52412,Imperial Silverweb Charm of Chitin,,ไอเทม,,
,52413,Imperial Silverweb Charm of Striking,,ไอเทม,,
,52414,Imperial Silverweb Charm of Night,,ไอเทม,,
,52415,Imperial Silverweb Charm of Needles,,ไอเทม,,
,52416,Imperial Silverweb Charm of Farsight,,ไอเทม,,
,52417,Imperial Silverweb Charm of Earth,,ไอเทม,,
,52418,Imperial Silverweb Charm of Renewal,,ไอเทม,,
,52419,Imperial Silverweb Charm of Elements,,ไอเทม,,
,52420,Imperial Silverweb Charm of Shrouding,,ไอเทม,,
,52421,Godly Silverweb Charm of Might,,ไอเทม,,
,52422,Godly Silverweb Charm of Chitin,,ไอเทม,,
,52423,Godly Silverweb Charm of Striking,,ไอเทม,,
,52424,Godly Silverweb Charm of Night,,ไอเทม,,
,52425,Godly Silverweb Charm of Needles,,ไอเทม,,
,52426,Godly Silverweb Charm of Farsight,,ไอเทม,,
,52427,Godly Silverweb Charm of Earth,,ไอเทม,,
,52428,Godly Silverweb Charm of Renewal,,ไอเทม,,
,52429,Godly Silverweb Charm of Elements,,ไอเทม,,
,52430,Godly Silverweb Charm of Shrouding,,ไอเทม,,
,52431,Minor Silverweb Helm of the Carapace,,ไอเทม,,
,52432,Minor Silverweb Helm of the Bladefang,,ไอเทม,,
,52433,Minor Silverweb Helm of the Hunter,,ไอเทม,,
,52434,Minor Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52435,Minor Silverweb Helm of the Frostspinner,,ไอเทม,,
,52436,Minor Silverweb Helm of the Firespinner,,ไอเทม,,
,52437,Lesser Silverweb Helm of the Carapace,,ไอเทม,,
,52438,Lesser Silverweb Helm of the Bladefang,,ไอเทม,,
,52439,Lesser Silverweb Helm of the Hunter,,ไอเทม,,
,52440,Lesser Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52441,Lesser Silverweb Helm of the Frostspinner,,ไอเทม,,
,52442,Lesser Silverweb Helm of the Firespinner,,ไอเทม,,
,52443,Mystic Silverweb Helm of the Carapace,,ไอเทม,,
,52444,Mystic Silverweb Helm of the Bladefang,,ไอเทม,,
,52445,Mystic Silverweb Helm of the Hunter,,ไอเทม,,
,52446,Mystic Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52447,Mystic Silverweb Helm of the Frostspinner,,ไอเทม,,
,52448,Mystic Silverweb Helm of the Firespinner,,ไอเทม,,
,52449,Greater Silverweb Helm of the Carapace,,ไอเทม,,
,52450,Greater Silverweb Helm of the Bladefang,,ไอเทม,,
,52451,Greater Silverweb Helm of the Hunter,,ไอเทม,,
,52452,Greater Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52453,Greater Silverweb Helm of the Frostspinner,,ไอเทม,,
,52454,Greater Silverweb Helm of the Firespinner,,ไอเทม,,
,52455,Grand Silverweb Helm of the Carapace,,ไอเทม,,
,52456,Grand Silverweb Helm of the Bladefang,,ไอเทม,,
,52457,Grand Silverweb Helm of the Hunter,,ไอเทม,,
,52458,Grand Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52459,Grand Silverweb Helm of the Frostspinner,,ไอเทม,,
,52460,Grand Silverweb Helm of the Firespinner,,ไอเทม,,
,52461,Mighty Silverweb Helm of the Carapace,,ไอเทม,,
,52462,Mighty Silverweb Helm of the Bladefang,,ไอเทม,,
,52463,Mighty Silverweb Helm of the Hunter,,ไอเทม,,
,52464,Mighty Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52465,Mighty Silverweb Helm of the Frostspinner,,ไอเทม,,
,52466,Mighty Silverweb Helm of the Firespinner,,ไอเทม,,
,52467,Majestic Silverweb Helm of the Carapace,,ไอเทม,,
,52468,Majestic Silverweb Helm of the Bladefang,,ไอเทม,,
,52469,Majestic Silverweb Helm of the Hunter,,ไอเทม,,
,52470,Majestic Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52471,Majestic Silverweb Helm of the Frostspinner,,ไอเทม,,
,52472,Majestic Silverweb Helm of the Firespinner,,ไอเทม,,
,52473,Royal Silverweb Helm of the Carapace,,ไอเทม,,
,52474,Royal Silverweb Helm of the Bladefang,,ไอเทม,,
,52475,Royal Silverweb Helm of the Hunter,,ไอเทม,,
,52476,Royal Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52477,Royal Silverweb Helm of the Frostspinner,,ไอเทม,,
,52478,Royal Silverweb Helm of the Firespinner,,ไอเทม,,
,52479,Imperial Silverweb Helm of the Carapace,,ไอเทม,,
,52480,Imperial Silverweb Helm of the Bladefang,,ไอเทม,,
,52481,Imperial Silverweb Helm of the Hunter,,ไอเทม,,
,52482,Imperial Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52483,Imperial Silverweb Helm of the Frostspinner,,ไอเทม,,
,52484,Imperial Silverweb Helm of the Firespinner,,ไอเทม,,
,52485,Godly Silverweb Helm of the Carapace,,ไอเทม,,
,52486,Godly Silverweb Helm of the Bladefang,,ไอเทม,,
,52487,Godly Silverweb Helm of the Hunter,,ไอเทม,,
,52488,Godly Silverweb Helm of the Lifeweaver,,ไอเทม,,
,52489,Godly Silverweb Helm of the Frostspinner,,ไอเทม,,
,52490,Godly Silverweb Helm of the Firespinner,,ไอเทม,,
,52491,Arachnus Pendant of the Tombstone,,ไอเทม,,
,52492,Arachnus Pendant of the Shadow,,ไอเทม,,
,52493,Arachnus Pendant of the Claw,,ไอเทม,,
,52494,Arachnus Pendant of the Storm,,ไอเทม,,
,52495,Arachnus Pendant of Lifeblood,,ไอเทม,,
,52496,Arachnus Pendant of Pyrelight,,ไอเทม,,
,52497,Arachnus Pendant of Chilling Mist,,ไอเทม,,
,52498,Arachnus Ring of Protection,,ไอเทม,,
,52499,Arachnus Ring of Resistance,,ไอเทม,,
,52500,Arachnus Ring of Defence,,ไอเทม,,
,52501,Arachnus Ring of Evasion,,ไอเทม,,
,52502,OLD Arachnus Pendant of the Hive,,ไอเทม,,
,52503,Unhallowed Necklace of the Behemoth,,ไอเทม,,
,52504,Unhallowed Necklace of Venom,,ไอเทม,,
,52505,Shaman's Phoenix Crest,,ไอเทม,,
,52506,Arachnus Pendant of the Cocoon,,ไอเทม,,
,52507,Arachnus Pendant of the Hive,,ไอเทม,,
,52508,Siofra's brew of Invisibility,,ไอเทม,,
,52509,Siofra's brew of Defence,,ไอเทม,,
,52510,Siofra's brew of Armour,,ไอเทม,,
,52511,Siofra's brew of Attack,,ไอเทม,,
,52512,Siofra's brew of Haste,,ไอเทม,,
,52513,Siofra's brew of Travelling,,ไอเทม,,
,52514,Siofra's brew of Knowledge,,ไอเทม,,
,52515,Siofra's brew of Regeneration,,ไอเทม,,
,52516,Siofra's brew of Energisation,,ไอเทม,,
,52517,Siofra's brew of Health,,ไอเทม,,
,52518,Siofra's brew of Energy,,ไอเทม,,
,52519,Arachnus Ring of Power,,ไอเทม,,
,52520,Arachnus Ring of Sorcery,,ไอเทม,,
,52521,Legacy Mystery Chest,,ไอเทม,,
,52522,Firbolg Spear,,ไอเทม,,
,52523,Firbolg Dagger 1,,ไอเทม,,
,52524,Firbolg Axe,,ไอเทม,,
,52525,Firbolg Bow,,ไอเทม,,
,52526,Firbolg Club,,ไอเทม,,
,52527,DNU - Firbolg Club Two Handed,,ไอเทม,,
,52528,Firbolg Dagger 2,,ไอเทม,,
,52529,Firbolg Punch Dagger,,ไอเทม,,
,52530,Firbolg Staff,,ไอเทม,,
,52531,Firbolg Sword,,ไอเทม,,
,52532,Firbolg Sword Two Handed,,ไอเทม,,
,52533,Firbolg Throwing Axe,,ไอเทม,,
,52534,Firbolg Totem,,ไอเทม,,
,52535,Firbolg Wand,,ไอเทม,,
,52536,Firbolg Starter Sword Test,,ไอเทม,,
,53000,Red Glenmor Gloves,,ไอเทม,,
,53001,Red Glenmor Boots,,ไอเทม,,
,53002,Red Glenmor Crest,,ไอเทม,,
,53003,Red Glenmor Leggings,,ไอเทม,,
,53004,Red Glenmor Top,,ไอเทม,,
,53005,Pink Glenmor Gloves,,ไอเทม,,
,53006,Pink Glenmor Boots,,ไอเทม,,
,53007,Pink Glenmor Crest,,ไอเทม,,
,53008,Pink Glenmor Leggings,,ไอเทม,,
,53009,Pink Glenmor Top,,ไอเทม,,
,53010,Orange Glenmor Gloves,,ไอเทม,,
,53011,Orange Glenmor Boots,,ไอเทม,,
,53012,Orange Glenmor Crest,,ไอเทม,,
,53013,Orange Glenmor Leggings,,ไอเทม,,
,53014,Orange Glenmor Top,,ไอเทม,,
,53015,Yellow Glenmor Gloves,,ไอเทม,,
,53016,Yellow Glenmor Boots,,ไอเทม,,
,53017,Yellow Glenmor Crest,,ไอเทม,,
,53018,Yellow Glenmor Leggings,,ไอเทม,,
,53019,Yellow Glenmor Top,,ไอเทม,,
,53020,Green Glenmor Gloves,,ไอเทม,,
,53021,Green Glenmor Boots,,ไอเทม,,
,53022,Green Glenmor Crest,,ไอเทม,,
,53023,Green Glenmor Leggings,,ไอเทม,,
,53024,Green Glenmor Top,,ไอเทม,,
,53025,Turquoise Glenmor Gloves,,ไอเทม,,
,53026,Turquoise Glenmor Boots,,ไอเทม,,
,53027,Turquoise Glenmor Crest,,ไอเทม,,
,53028,Turquoise Glenmor Leggings,,ไอเทม,,
,53029,Turquoise Glenmor Top,,ไอเทม,,
,53030,Blue Glenmor Gloves,,ไอเทม,,
,53031,Blue Glenmor Boots,,ไอเทม,,
,53032,Blue Glenmor Crest,,ไอเทม,,
,53033,Blue Glenmor Leggings,,ไอเทม,,
,53034,Blue Glenmor Top,,ไอเทม,,
,53035,Purple Glenmor Gloves,,ไอเทม,,
,53036,Purple Glenmor Boots,,ไอเทม,,
,53037,Purple Glenmor Crest,,ไอเทม,,
,53038,Purple Glenmor Leggings,,ไอเทม,,
,53039,Purple Glenmor Top,,ไอเทม,,
,53040,Black Glenmor Gloves,,ไอเทม,,
,53041,Black Glenmor Boots,,ไอเทม,,
,53042,Black Glenmor Crest,,ไอเทม,,
,53043,Black Glenmor Leggings,,ไอเทม,,
,53044,Black Glenmor Top,,ไอเทม,,
,53045,White Glenmor Gloves,,ไอเทม,,
,53046,White Glenmor Boots,,ไอเทม,,
,53047,White Glenmor Crest,,ไอเทม,,
,53048,White Glenmor Leggings,,ไอเทม,,
,53049,White Glenmor Top,,ไอเทม,,
,53050,Star Dust Red Glenmor Gloves,,ไอเทม,,
,53051,Star Dust Red Glenmor Boots,,ไอเทม,,
,53052,Star Dust Red Glenmor Crest,,ไอเทม,,
,53053,Star Dust Red Glenmor Leggings,,ไอเทม,,
,53054,Star Dust Red Glenmor Top,,ไอเทม,,
,53055,Star Dust Pink Glenmor Gloves,,ไอเทม,,
,53056,Star Dust Pink Glenmor Boots,,ไอเทม,,
,53057,Star Dust Pink Glenmor Crest,,ไอเทม,,
,53058,Star Dust Pink Glenmor Leggings,,ไอเทม,,
,53059,Star Dust Pink Glenmor Top,,ไอเทม,,
,53060,Star Dust Orange Glenmor Gloves,,ไอเทม,,
,53061,Star Dust Orange Glenmor Boots,,ไอเทม,,
,53062,Star Dust Orange Glenmor Crest,,ไอเทม,,
,53063,Star Dust Orange Glenmor Leggings,,ไอเทม,,
,53064,Star Dust Orange Glenmor Top,,ไอเทม,,
,53065,Star Dust Yellow Glenmor Gloves,,ไอเทม,,
,53066,Star Dust Yellow Glenmor Boots,,ไอเทม,,
,53067,Star Dust Yellow Glenmor Crest,,ไอเทม,,
,53068,Star Dust Yellow Glenmor Leggings,,ไอเทม,,
,53069,Star Dust Yellow Glenmor Top,,ไอเทม,,
,53070,Star Dust Green Glenmor Gloves,,ไอเทม,,
,53071,Star Dust Green Glenmor Boots,,ไอเทม,,
,53072,Star Dust Green Glenmor Crest,,ไอเทม,,
,53073,Star Dust Green Glenmor Leggings,,ไอเทม,,
,53074,Star Dust Green Glenmor Top,,ไอเทม,,
,53075,Star Dust Turquoise Glenmor Gloves,,ไอเทม,,
,53076,Star Dust Turquoise Glenmor Boots,,ไอเทม,,
,53077,Star Dust Turquoise Glenmor Crest,,ไอเทม,,
,53078,Star Dust Turquoise Glenmor Leggings,,ไอเทม,,
,53079,Star Dust Turquoise Glenmor Top,,ไอเทม,,
,53080,Star Dust Blue Glenmor Gloves,,ไอเทม,,
,53081,Star Dust Blue Glenmor Boots,,ไอเทม,,
,53082,Star Dust Blue Glenmor Crest,,ไอเทม,,
,53083,Star Dust Blue Glenmor Leggings,,ไอเทม,,
,53084,Star Dust Blue Glenmor Top,,ไอเทม,,
,53085,Star Dust Purple Glenmor Gloves,,ไอเทม,,
,53086,Star Dust Purple Glenmor Boots,,ไอเทม,,
,53087,Star Dust Purple Glenmor Crest,,ไอเทม,,
,53088,Star Dust Purple Glenmor Leggings,,ไอเทม,,
,53089,Star Dust Purple Glenmor Top,,ไอเทม,,
,53090,Star Dust Black Glenmor Gloves,,ไอเทม,,
,53091,Star Dust Black Glenmor Boots,,ไอเทม,,
,53092,Star Dust Black Glenmor Crest,,ไอเทม,,
,53093,Star Dust Black Glenmor Leggings,,ไอเทม,,
,53094,Star Dust Black Glenmor Top,,ไอเทม,,
,53095,Star Dust White Glenmor Gloves,,ไอเทม,,
,53096,Star Dust White Glenmor Boots,,ไอเทม,,
,53097,Star Dust White Glenmor Crest,,ไอเทม,,
,53098,Star Dust White Glenmor Leggings,,ไอเทม,,
,53099,Star Dust White Glenmor Top,,ไอเทม,,
,53100,Crisp Lute of Ice,,ไอเทม,,
,53101,Wintry Lute of Ice,,ไอเทม,,
,53102,Crystal Lute of Ice,,ไอเทม,,
